W0426 23:28:35.317000 552003 torch/distributed/run.py:803] 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
[W426 23:28:46.409025981 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.409415920 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.410824384 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411505168 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411673055 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411740194 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411813603 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.412504142 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
Hyperparameters:
  adam_eps: 1e-08
tttg: c112/124 lr:0.000023 t:29.8s
tttg: c113/124 lr:0.000020 t:30.0s
tttg: c114/124 lr:0.000016 t:30.3s
tttg: c115/124 lr:0.000013 t:30.6s
tttg: c116/124 lr:0.000010 t:30.8s
tttg: c117/124 lr:0.000008 t:31.1s
tttg: c118/124 lr:0.000006 t:31.4s
tttg: c119/124 lr:0.000004 t:31.7s
tttg: c120/124 lr:0.000003 t:31.9s
tttg: c121/124 lr:0.000001 t:32.2s
tttg: c122/124 lr:0.000001 t:32.5s
tttg: c123/124 lr:0.000000 t:32.8s
ttpr: phase:2/3 t:386.9s
ttp: b3034/3125 bl:2.4017 bb:1.0587 rl:2.2339 rb:1.0547 dl:3765-3782 gd:0
ttp: b3020/3125 bl:2.4317 bb:1.0823 rl:2.2407 rb:1.0557 dl:3450-3468 gd:0
ttp: b3012/3125 bl:2.2808 bb:1.0457 rl:2.2420 rb:1.0554 dl:3334-3348 gd:0
ttp: b3008/3125 bl:2.2458 bb:1.0050 rl:2.2422 rb:1.0537 dl:3272-3287 gd:0
ttp: b2998/3125 bl:2.4102 bb:1.0349 rl:2.2470 rb:1.0531 dl:3111-3121 gd:0
ttp: b2994/3125 bl:2.4793 bb:1.1425 rl:2.2533 rb:1.0556 dl:3055-3067 gd:0
ttpp: phase:3/3 pd:2124 gd:2000 t:403.6s
tttg: c1/158 lr:0.001000 t:0.2s
tttg: c2/158 lr:0.001000 t:0.5s
tttg: c3/158 lr:0.001000 t:0.7s
tttg: c4/158 lr:0.000999 t:1.0s
tttg: c5/158 lr:0.000998 t:1.2s
tttg: c6/158 lr:0.000997 t:1.5s
tttg: c7/158 lr:0.000996 t:1.7s
tttg: c8/158 lr:0.000995 t:2.0s
tttg: c9/158 lr:0.000994 t:2.2s
tttg: c10/158 lr:0.000992 t:2.5s
tttg: c11/158 lr:0.000990 t:2.7s
tttg: c12/158 lr:0.000988 t:3.0s
tttg: c13/158 lr:0.000986 t:3.2s
tttg: c14/158 lr:0.000983 t:3.5s
tttg: c15/158 lr:0.000981 t:3.7s
tttg: c16/158 lr:0.000978 t:4.0s
tttg: c17/158 lr:0.000975 t:4.2s
tttg: c18/158 lr:0.000971 t:4.5s
tttg: c19/158 lr:0.000968 t:4.7s
tttg: c20/158 lr:0.000964 t:5.0s
tttg: c21/158 lr:0.000960 t:5.2s
tttg: c22/158 lr:0.000957 t:5.5s
tttg: c23/158 lr:0.000952 t:5.7s
tttg: c24/158 lr:0.000948 t:6.0s
tttg: c25/158 lr:0.000943 t:6.2s
tttg: c26/158 lr:0.000939 t:6.5s
tttg: c27/158 lr:0.000934 t:6.7s
tttg: c28/158 lr:0.000929 t:7.0s
tttg: c29/158 lr:0.000924 t:7.2s
tttg: c30/158 lr:0.000918 t:7.5s
tttg: c31/158 lr:0.000913 t:7.7s
tttg: c32/158 lr:0.000907 t:8.0s
tttg: c33/158 lr:0.000901 t:8.2s
tttg: c34/158 lr:0.000895 t:8.5s
tttg: c35/158 lr:0.000889 t:8.7s
tttg: c36/158 lr:0.000882 t:9.0s
tttg: c37/158 lr:0.000876 t:9.2s
tttg: c38/158 lr:0.000869 t:9.5s
tttg: c39/158 lr:0.000862 t:9.8s
tttg: c40/158 lr:0.000855 t:10.0s
tttg: c41/158 lr:0.000848 t:10.3s
tttg: c42/158 lr:0.000841 t:10.5s
tttg: c43/158 lr:0.000834 t:10.8s
tttg: c44/158 lr:0.000826 t:11.0s
tttg: c45/158 lr:0.000818 t:11.3s
tttg: c46/158 lr:0.000811 t:11.5s
tttg: c47/158 lr:0.000803 t:11.8s
tttg: c48/158 lr:0.000795 t:12.0s
tttg: c49/158 lr:0.000787 t:12.3s
tttg: c50/158 lr:0.000778 t:12.6s
tttg: c51/158 lr:0.000770 t:12.8s
tttg: c52/158 lr:0.000761 t:13.1s
tttg: c53/158 lr:0.000753 t:13.3s
tttg: c54/158 lr:0.000744 t:13.6s
tttg: c55/158 lr:0.000735 t:13.8s
tttg: c56/158 lr:0.000727 t:14.1s
tttg: c57/158 lr:0.000718 t:14.4s
tttg: c58/158 lr:0.000709 t:14.6s
tttg: c59/158 lr:0.000699 t:14.9s
tttg: c60/158 lr:0.000690 t:15.1s
tttg: c61/158 lr:0.000681 t:15.4s
tttg: c62/158 lr:0.000672 t:15.6s
tttg: c63/158 lr:0.000662 t:15.9s
tttg: c64/158 lr:0.000653 t:16.2s
tttg: c65/158 lr:0.000643 t:16.4s
tttg: c66/158 lr:0.000633 t:16.7s
tttg: c67/158 lr:0.000624 t:16.9s
tttg: c68/158 lr:0.000614 t:17.2s
tttg: c69/158 lr:0.000604 t:17.5s
tttg: c70/158 lr:0.000594 t:17.7s
tttg: c71/158 lr:0.000585 t:18.0s
tttg: c72/158 lr:0.000575 t:18.2s
tttg: c73/158 lr:0.000565 t:18.5s
tttg: c74/158 lr:0.000555 t:18.8s
tttg: c75/158 lr:0.000545 t:19.0s
tttg: c76/158 lr:0.000535 t:19.3s
tttg: c77/158 lr:0.000525 t:19.5s
tttg: c78/158 lr:0.000515 t:19.8s
tttg: c79/158 lr:0.000505 t:20.1s
tttg: c80/158 lr:0.000495 t:20.3s
tttg: c81/158 lr:0.000485 t:20.6s
tttg: c82/158 lr:0.000475 t:20.9s
tttg: c83/158 lr:0.000465 t:21.1s
tttg: c84/158 lr:0.000455 t:21.4s
tttg: c85/158 lr:0.000445 t:21.6s
tttg: c86/158 lr:0.000435 t:21.9s
tttg: c87/158 lr:0.000425 t:22.2s
tttg: c88/158 lr:0.000415 t:22.4s
tttg: c89/158 lr:0.000406 t:22.7s
tttg: c90/158 lr:0.000396 t:23.0s
tttg: c91/158 lr:0.000386 t:23.2s
tttg: c92/158 lr:0.000376 t:23.5s
tttg: c93/158 lr:0.000367 t:23.8s
tttg: c94/158 lr:0.000357 t:24.0s
tttg: c95/158 lr:0.000347 t:24.3s
tttg: c96/158 lr:0.000338 t:24.6s
tttg: c97/158 lr:0.000328 t:24.8s
tttg: c98/158 lr:0.000319 t:25.1s
tttg: c99/158 lr:0.000310 t:25.4s
tttg: c100/158 lr:0.000301 t:25.6s
tttg: c101/158 lr:0.000291 t:25.9s
tttg: c102/158 lr:0.000282 t:26.2s
tttg: c103/158 lr:0.000273 t:26.5s
tttg: c104/158 lr:0.000265 t:26.7s
tttg: c105/158 lr:0.000256 t:27.0s
tttg: c106/158 lr:0.000247 t:27.3s
tttg: c107/158 lr:0.000239 t:27.5s
tttg: c108/158 lr:0.000230 t:27.8s
tttg: c109/158 lr:0.000222 t:28.1s
tttg: c110/158 lr:0.000213 t:28.4s
tttg: c111/158 lr:0.000205 t:28.6s
tttg: c112/158 lr:0.000197 t:28.9s
tttg: c113/158 lr:0.000189 t:29.2s
tttg: c114/158 lr:0.000182 t:29.4s
tttg: c115/158 lr:0.000174 t:29.7s
tttg: c116/158 lr:0.000166 t:30.0s
tttg: c117/158 lr:0.000159 t:30.3s
tttg: c118/158 lr:0.000152 t:30.6s
tttg: c119/158 lr:0.000145 t:30.8s
tttg: c120/158 lr:0.000138 t:31.1s
tttg: c121/158 lr:0.000131 t:31.4s
tttg: c122/158 lr:0.000124 t:31.7s
tttg: c123/158 lr:0.000118 t:31.9s
tttg: c124/158 lr:0.000111 t:32.2s
tttg: c125/158 lr:0.000105 t:32.5s
tttg: c126/158 lr:0.000099 t:32.8s
tttg: c127/158 lr:0.000093 t:33.1s
tttg: c128/158 lr:0.000087 t:33.3s
tttg: c129/158 lr:0.000082 t:33.6s
tttg: c130/158 lr:0.000076 t:33.9s
tttg: c131/158 lr:0.000071 t:34.2s
tttg: c132/158 lr:0.000066 t:34.4s
tttg: c133/158 lr:0.000061 t:34.7s
tttg: c134/158 lr:0.000057 t:35.0s
tttg: c135/158 lr:0.000052 t:35.3s
tttg: c136/158 lr:0.000048 t:35.5s
tttg: c137/158 lr:0.000043 t:35.8s
tttg: c138/158 lr:0.000040 t:36.1s
tttg: c139/158 lr:0.000036 t:36.4s
tttg: c140/158 lr:0.000032 t:36.6s
tttg: c141/158 lr:0.000029 t:36.9s
tttg: c142/158 lr:0.000025 t:37.2s
tttg: c143/158 lr:0.000022 t:37.5s
tttg: c144/158 lr:0.000019 t:37.7s
tttg: c145/158 lr:0.000017 t:38.0s
tttg: c146/158 lr:0.000014 t:38.3s
tttg: c147/158 lr:0.000012 t:38.6s
tttg: c148/158 lr:0.000010 t:38.8s
tttg: c149/158 lr:0.000008 t:39.1s
tttg: c150/158 lr:0.000006 t:39.4s
tttg: c151/158 lr:0.000005 t:39.6s
tttg: c152/158 lr:0.000004 t:39.9s
tttg: c153/158 lr:0.000003 t:40.2s
tttg: c154/158 lr:0.000002 t:40.5s
tttg: c155/158 lr:0.000001 t:40.7s
tttg: c156/158 lr:0.000000 t:41.0s
tttg: c157/158 lr:0.000000 t:41.3s
ttpr: phase:3/3 t:445.3s
ttp: b2992/3125 bl:2.2094 bb:1.0254 rl:2.2521 rb:1.0548 dl:3031-3043 gd:1
ttp: b2979/3125 bl:2.1493 bb:1.0116 rl:2.2496 rb:1.0538 dl:2863-2877 gd:1
ttp: b2976/3125 bl:2.2752 bb:1.0681 rl:2.2502 rb:1.0541 dl:2833-2844 gd:1
ttp: b2967/3125 bl:2.3640 bb:1.0898 rl:2.2528 rb:1.0549 dl:2748-2756 gd:1
ttp: b2956/3125 bl:2.3372 bb:1.0651 rl:2.2545 rb:1.0551 dl:2647-2654 gd:1
ttp: b2948/3125 bl:2.3368 bb:1.0517 rl:2.2562 rb:1.0551 dl:2577-2584 gd:1
ttp: b2942/3125 bl:2.2582 bb:1.0632 rl:2.2562 rb:1.0552 dl:2536-2540 gd:1
ttp: b2934/3125 bl:2.3641 bb:1.0655 rl:2.2582 rb:1.0554 dl:2476-2481 gd:1
ttp: b2926/3125 bl:2.3082 bb:1.0090 rl:2.2591 rb:1.0545 dl:2424-2431 gd:1
ttp: b2920/3125 bl:2.2195 bb:0.9536 rl:2.2584 rb:1.0527 dl:2369-2379 gd:1
ttp: b2909/3125 bl:2.4765 bb:1.1137 rl:2.2620 rb:1.0537 dl:2307-2310 gd:1
ttp: b2902/3125 bl:2.2419 bb:1.0487 rl:2.2617 rb:1.0536 dl:2262-2268 gd:1
ttp: b2894/3125 bl:2.3621 bb:1.1033 rl:2.2632 rb:1.0544 dl:2214-2223 gd:1
ttp: b2886/3125 bl:2.2439 bb:1.0024 rl:2.2629 rb:1.0536 dl:2169-2175 gd:1
ttp: b2879/3125 bl:2.3936 bb:1.0661 rl:2.2648 rb:1.0538 dl:2135-2139 gd:1
ttp: b2871/3125 bl:2.1827 bb:1.0123 rl:2.2637 rb:1.0532 dl:2099-2102 gd:1
ttp: b2863/3125 bl:2.3103 bb:1.0832 rl:2.2643 rb:1.0536 dl:2061-2066 gd:1
ttp: b2855/3125 bl:2.3267 bb:1.0507 rl:2.2651 rb:1.0535 dl:2027-2032 gd:1
ttp: b2847/3125 bl:2.2073 bb:1.0903 rl:2.2644 rb:1.0540 dl:1995-1998 gd:1
ttp: b2839/3125 bl:2.1510 bb:1.0357 rl:2.2630 rb:1.0538 dl:1959-1962 gd:1
ttp: b2831/3125 bl:2.3457 bb:1.0593 rl:2.2640 rb:1.0538 dl:1930-1934 gd:1
ttp: b2823/3125 bl:2.4310 bb:1.1000 rl:2.2659 rb:1.0544 dl:1904-1907 gd:1
ttp: b2815/3125 bl:2.3501 bb:1.0953 rl:2.2669 rb:1.0548 dl:1882-1883 gd:1
ttp: b2806/3125 bl:2.4503 bb:1.0641 rl:2.2689 rb:1.0550 dl:1851-1853 gd:1
ttp: b2798/3125 bl:2.3954 bb:1.0738 rl:2.2703 rb:1.0552 dl:1828-1830 gd:1
ttp: b2791/3125 bl:2.3538 bb:1.0659 rl:2.2711 rb:1.0553 dl:1809-1812 gd:1
ttp: b2783/3125 bl:2.3305 bb:1.0688 rl:2.2718 rb:1.0554 dl:1785-1788 gd:1
ttp: b2776/3125 bl:2.4602 bb:1.0791 rl:2.2737 rb:1.0557 dl:1766-1770 gd:1
ttp: b2768/3125 bl:2.2643 bb:1.0200 rl:2.2736 rb:1.0553 dl:1744-1746 gd:1
ttp: b2760/3125 bl:2.3769 bb:1.1174 rl:2.2746 rb:1.0559 dl:1723-1726 gd:1
ttp: b2752/3125 bl:2.4882 bb:1.1827 rl:2.2766 rb:1.0571 dl:1704-1707 gd:1
ttp: b2744/3125 bl:2.3563 bb:1.0784 rl:2.2773 rb:1.0573 dl:1683-1686 gd:1
ttp: b2736/3125 bl:2.4958 bb:1.1114 rl:2.2793 rb:1.0578 dl:1663-1665 gd:1
ttp: b2727/3125 bl:2.4283 bb:1.0623 rl:2.2806 rb:1.0578 dl:1643-1644 gd:1
ttp: b2719/3125 bl:2.2784 bb:1.0412 rl:2.2806 rb:1.0577 dl:1624-1626 gd:1
ttp: b2712/3125 bl:2.2775 bb:1.0336 rl:2.2806 rb:1.0575 dl:1608-1611 gd:1
ttp: b2704/3125 bl:2.3473 bb:1.0865 rl:2.2812 rb:1.0577 dl:1593-1595 gd:1
ttp: b2696/3125 bl:2.3798 bb:1.0664 rl:2.2820 rb:1.0578 dl:1576-1579 gd:1
ttp: b2688/3125 bl:2.2712 bb:1.0470 rl:2.2819 rb:1.0577 dl:1561-1562 gd:1
ttp: b2680/3125 bl:2.3518 bb:1.0467 rl:2.2824 rb:1.0576 dl:1542-1545 gd:1
ttp: b2674/3125 bl:2.2956 bb:0.9987 rl:2.2825 rb:1.0571 dl:1533-1533 gd:1
ttp: b2665/3125 bl:2.2334 bb:1.0384 rl:2.2822 rb:1.0570 dl:1514-1516 gd:1
ttp: b2657/3125 bl:2.3337 bb:1.0446 rl:2.2826 rb:1.0569 dl:1500-1502 gd:1
ttp: b2650/3125 bl:2.4054 bb:1.0465 rl:2.2835 rb:1.0568 dl:1488-1490 gd:1
ttp: b2642/3125 bl:2.5514 bb:1.1486 rl:2.2854 rb:1.0575 dl:1476-1477 gd:1
ttp: b2634/3125 bl:2.2724 bb:1.0741 rl:2.2853 rb:1.0576 dl:1461-1463 gd:1
ttp: b2626/3125 bl:2.2179 bb:0.9620 rl:2.2849 rb:1.0569 dl:1448-1449 gd:1
ttp: b2618/3125 bl:2.4626 bb:1.0652 rl:2.2861 rb:1.0570 dl:1434-1436 gd:1
ttp: b2610/3125 bl:2.2887 bb:0.9959 rl:2.2861 rb:1.0565 dl:1420-1422 gd:1
ttp: b2602/3125 bl:2.4875 bb:1.0373 rl:2.2875 rb:1.0564 dl:1407-1409 gd:1
ttp: b2595/3125 bl:2.0815 bb:0.9443 rl:2.2861 rb:1.0556 dl:1395-1396 gd:1
ttp: b2587/3125 bl:2.3046 bb:1.0421 rl:2.2862 rb:1.0555 dl:1385-1386 gd:1
ttp: b2579/3125 bl:2.4773 bb:1.0988 rl:2.2874 rb:1.0558 dl:1370-1373 gd:1
ttp: b2571/3125 bl:2.2443 bb:0.9906 rl:2.2872 rb:1.0554 dl:1359-1361 gd:1
ttp: b2565/3125 bl:2.4171 bb:1.1042 rl:2.2880 rb:1.0557 dl:1350-1351 gd:1
ttp: b2557/3125 bl:2.2098 bb:1.0823 rl:2.2875 rb:1.0558 dl:1337-1338 gd:1
ttp: b2548/3125 bl:2.3894 bb:1.0881 rl:2.2881 rb:1.0560 dl:1324-1326 gd:1
ttp: b2540/3125 bl:2.3056 bb:1.0221 rl:2.2882 rb:1.0558 dl:1313-1314 gd:1
ttp: b2531/3125 bl:2.3144 bb:1.0230 rl:2.2884 rb:1.0556 dl:1300-1302 gd:1
ttp: b2524/3125 bl:2.3379 bb:0.9828 rl:2.2887 rb:1.0552 dl:1289-1290 gd:1
ttp: b2516/3125 bl:2.2852 bb:1.0227 rl:2.2886 rb:1.0550 dl:1279-1280 gd:1
ttp: b2508/3125 bl:2.4283 bb:1.0574 rl:2.2894 rb:1.0550 dl:1270-1271 gd:1
ttp: b2502/3125 bl:2.3397 bb:1.0683 rl:2.2897 rb:1.0551 dl:1261-1262 gd:1
ttp: b2494/3125 bl:2.2047 bb:1.0782 rl:2.2892 rb:1.0552 dl:1251-1252 gd:1
ttp: b2486/3125 bl:2.1981 bb:1.0638 rl:2.2888 rb:1.0552 dl:1239-1240 gd:1
ttp: b2478/3125 bl:2.3257 bb:1.0892 rl:2.2890 rb:1.0554 dl:1228-1229 gd:1
ttp: b2470/3125 bl:2.3943 bb:1.0955 rl:2.2895 rb:1.0556 dl:1218-1219 gd:1
ttp: b2462/3125 bl:2.3429 bb:1.0658 rl:2.2898 rb:1.0557 dl:1207-1208 gd:1
ttp: b2441/3125 bl:2.2990 bb:1.0257 rl:2.2898 rb:1.0555 dl:1182-1183 gd:1
ttp: b2433/3125 bl:2.3231 bb:1.0434 rl:2.2900 rb:1.0555 dl:1173-1174 gd:1
ttp: b2428/3125 bl:2.3268 bb:0.9824 rl:2.2902 rb:1.0551 dl:1168-1168 gd:1
ttp: b2420/3125 bl:2.2060 bb:0.9892 rl:2.2898 rb:1.0547 dl:1158-1159 gd:1
ttp: b2414/3125 bl:2.3864 bb:1.0503 rl:2.2902 rb:1.0547 dl:1151-1152 gd:1
ttp: b2405/3125 bl:2.3463 bb:1.0328 rl:2.2905 rb:1.0546 dl:1141-1143 gd:1
ttp: b2398/3125 bl:2.2017 bb:1.0132 rl:2.2901 rb:1.0544 dl:1134-1135 gd:1
ttp: b2390/3125 bl:2.4099 bb:1.0992 rl:2.2906 rb:1.0546 dl:1125-1127 gd:1
ttp: b2382/3125 bl:2.3166 bb:1.0546 rl:2.2908 rb:1.0546 dl:1116-1117 gd:1
ttp: b2375/3125 bl:2.2187 bb:1.0540 rl:2.2904 rb:1.0546 dl:1109-1109 gd:1
ttp: b2367/3125 bl:2.3650 bb:1.0639 rl:2.2908 rb:1.0547 dl:1100-1102 gd:1
ttp: b2359/3125 bl:2.4112 bb:1.0517 rl:2.2913 rb:1.0546 dl:1091-1093 gd:1
ttp: b2351/3125 bl:2.4753 bb:1.0849 rl:2.2921 rb:1.0548 dl:1084-1085 gd:1
ttp: b2343/3125 bl:2.2963 bb:1.0773 rl:2.2921 rb:1.0549 dl:1074-1076 gd:1
ttp: b2335/3125 bl:2.4743 bb:1.1118 rl:2.2929 rb:1.0551 dl:1067-1068 gd:1
ttp: b2328/3125 bl:2.3308 bb:1.0330 rl:2.2931 rb:1.0550 dl:1059-1060 gd:1
ttp: b2321/3125 bl:2.3364 bb:1.0515 rl:2.2932 rb:1.0550 dl:1052-1053 gd:1
ttp: b2313/3125 bl:2.3362 bb:1.0188 rl:2.2934 rb:1.0549 dl:1044-1045 gd:1
ttp: b2306/3125 bl:2.3193 bb:1.1026 rl:2.2935 rb:1.0550 dl:1039-1039 gd:1
ttp: b2298/3125 bl:2.2900 bb:1.0608 rl:2.2935 rb:1.0551 dl:1030-1031 gd:1
ttp: b2292/3125 bl:2.2685 bb:1.0938 rl:2.2934 rb:1.0552 dl:1025-1025 gd:1
ttp: b2283/3125 bl:2.2238 bb:1.0008 rl:2.2931 rb:1.0550 dl:1016-1017 gd:1
ttp: b2277/3125 bl:2.2214 bb:1.0145 rl:2.2929 rb:1.0548 dl:1010-1011 gd:1
ttp: b2270/3125 bl:2.4440 bb:1.1018 rl:2.2934 rb:1.0550 dl:1005-1005 gd:1
ttp: b2260/3125 bl:2.5630 bb:1.1419 rl:2.2945 rb:1.0554 dl:996-997 gd:1
ttp: b2253/3125 bl:2.2951 bb:1.0130 rl:2.2945 rb:1.0552 dl:990-991 gd:1
ttp: b2246/3125 bl:2.2707 bb:0.9610 rl:2.2944 rb:1.0548 dl:984-985 gd:1
ttp: b2239/3125 bl:2.2400 bb:1.0023 rl:2.2942 rb:1.0546 dl:977-978 gd:1
ttp: b2232/3125 bl:2.4600 bb:1.0361 rl:2.2948 rb:1.0545 dl:971-972 gd:1
ttp: b2225/3125 bl:2.5525 bb:1.1654 rl:2.2957 rb:1.0549 dl:965-966 gd:1
ttp: b2217/3125 bl:2.2956 bb:1.0555 rl:2.2957 rb:1.0549 dl:959-960 gd:1
ttp: b2210/3125 bl:2.2062 bb:1.0072 rl:2.2954 rb:1.0548 dl:953-954 gd:1
ttp: b2203/3125 bl:2.4721 bb:1.0821 rl:2.2960 rb:1.0549 dl:948-948 gd:1
ttp: b2194/3125 bl:2.2924 bb:1.0208 rl:2.2960 rb:1.0548 dl:940-941 gd:1
ttp: b2185/3125 bl:2.3154 bb:1.0712 rl:2.2961 rb:1.0548 dl:934-935 gd:1
ttp: b2178/3125 bl:2.3582 bb:1.0205 rl:2.2963 rb:1.0547 dl:928-929 gd:1
ttp: b2170/3125 bl:2.3504 bb:1.1181 rl:2.2965 rb:1.0549 dl:922-923 gd:1
ttp: b2162/3125 bl:2.4202 bb:1.0697 rl:2.2969 rb:1.0549 dl:916-917 gd:1
ttp: b2153/3125 bl:2.2253 bb:0.9939 rl:2.2967 rb:1.0547 dl:909-910 gd:1
ttp: b2147/3125 bl:2.4720 bb:1.0670 rl:2.2973 rb:1.0548 dl:904-904 gd:1
ttp: b2138/3125 bl:2.3455 bb:1.0776 rl:2.2974 rb:1.0549 dl:896-897 gd:1
ttp: b2130/3125 bl:2.3809 bb:1.1175 rl:2.2977 rb:1.0550 dl:890-891 gd:1
ttp: b2123/3125 bl:2.4822 bb:1.1242 rl:2.2983 rb:1.0553 dl:886-887 gd:1
ttp: b2116/3125 bl:2.3316 bb:1.0232 rl:2.2984 rb:1.0552 dl:881-882 gd:1
ttp: b2108/3125 bl:2.3108 bb:1.0270 rl:2.2984 rb:1.0551 dl:874-875 gd:1
ttp: b2101/3125 bl:2.3174 bb:1.0435 rl:2.2985 rb:1.0550 dl:869-870 gd:1
ttp: b2095/3125 bl:2.2043 bb:0.9874 rl:2.2982 rb:1.0548 dl:865-865 gd:1
ttp: b2087/3125 bl:2.2305 bb:0.9875 rl:2.2980 rb:1.0546 dl:859-859 gd:1
ttp: b2077/3125 bl:2.4046 bb:1.0625 rl:2.2983 rb:1.0546 dl:852-853 gd:1
ttp: b2069/3125 bl:2.4073 bb:1.0657 rl:2.2986 rb:1.0547 dl:846-847 gd:1
ttp: b2062/3125 bl:2.2513 bb:1.0176 rl:2.2985 rb:1.0546 dl:841-842 gd:1
ttp: b2054/3125 bl:2.2063 bb:1.0405 rl:2.2982 rb:1.0545 dl:836-837 gd:1
ttp: b2046/3125 bl:2.3161 bb:1.0745 rl:2.2983 rb:1.0546 dl:829-831 gd:1
ttp: b2039/3125 bl:2.4467 bb:1.0879 rl:2.2987 rb:1.0547 dl:824-825 gd:1
ttp: b2031/3125 bl:2.4303 bb:1.0742 rl:2.2991 rb:1.0547 dl:818-819 gd:1
ttp: b2023/3125 bl:2.3257 bb:1.0340 rl:2.2991 rb:1.0547 dl:813-814 gd:1
ttp: b2015/3125 bl:2.4234 bb:1.0300 rl:2.2995 rb:1.0546 dl:808-809 gd:1
ttp: b2007/3125 bl:2.3850 bb:1.0342 rl:2.2997 rb:1.0545 dl:803-804 gd:1
ttp: b2000/3125 bl:2.4023 bb:1.0550 rl:2.3000 rb:1.0545 dl:798-799 gd:1
ttp: b1996/3125 bl:2.3571 bb:1.0257 rl:2.3002 rb:1.0545 dl:796-796 gd:1
ttp: b1989/3125 bl:2.4317 bb:1.0441 rl:2.3005 rb:1.0544 dl:791-791 gd:1
ttp: b1980/3125 bl:2.3490 bb:0.9871 rl:2.3007 rb:1.0542 dl:785-786 gd:1
ttp: b1974/3125 bl:2.4115 bb:1.1454 rl:2.3010 rb:1.0545 dl:781-782 gd:1
ttp: b1966/3125 bl:2.2883 bb:1.0396 rl:2.3009 rb:1.0544 dl:776-777 gd:1
ttp: b1962/3125 bl:2.2070 bb:1.0237 rl:2.3007 rb:1.0543 dl:774-774 gd:1
ttp: b1954/3125 bl:2.5333 bb:1.1200 rl:2.3013 rb:1.0545 dl:770-770 gd:1
ttp: b1946/3125 bl:2.1263 bb:1.0172 rl:2.3008 rb:1.0544 dl:765-765 gd:1
ttp: b1937/3125 bl:2.3109 bb:1.0756 rl:2.3009 rb:1.0545 dl:759-760 gd:1
ttp: b1931/3125 bl:2.3690 bb:1.0740 rl:2.3010 rb:1.0545 dl:756-756 gd:1
ttp: b1924/3125 bl:2.4120 bb:1.0579 rl:2.3013 rb:1.0545 dl:751-752 gd:1
ttp: b1917/3125 bl:2.5727 bb:1.1252 rl:2.3020 rb:1.0547 dl:747-747 gd:1
ttp: b1909/3125 bl:2.3200 bb:1.0563 rl:2.3020 rb:1.0547 dl:742-743 gd:1
ttp: b1900/3125 bl:2.3192 bb:1.0251 rl:2.3021 rb:1.0547 dl:737-738 gd:1
ttp: b1894/3125 bl:2.2337 bb:1.0194 rl:2.3019 rb:1.0546 dl:734-734 gd:1
ttp: b1885/3125 bl:2.3673 bb:1.0389 rl:2.3021 rb:1.0545 dl:728-729 gd:1
ttp: b1879/3125 bl:2.4396 bb:1.0795 rl:2.3024 rb:1.0546 dl:725-725 gd:1
ttp: b1873/3125 bl:2.2859 bb:1.0165 rl:2.3023 rb:1.0545 dl:722-722 gd:1
ttp: b1865/3125 bl:2.3498 bb:1.0909 rl:2.3025 rb:1.0546 dl:717-717 gd:1
ttp: b1856/3125 bl:2.2985 bb:1.0365 rl:2.3025 rb:1.0545 dl:712-712 gd:1
ttp: b1849/3125 bl:2.4254 bb:1.0851 rl:2.3027 rb:1.0546 dl:708-708 gd:1
ttp: b1839/3125 bl:2.2029 bb:1.0235 rl:2.3025 rb:1.0545 dl:702-703 gd:1
ttp: b1830/3125 bl:2.2322 bb:0.9976 rl:2.3023 rb:1.0544 dl:698-699 gd:1
ttp: b1823/3125 bl:2.4387 bb:1.0686 rl:2.3027 rb:1.0544 dl:694-695 gd:1
ttp: b1818/3125 bl:2.2698 bb:1.0067 rl:2.3026 rb:1.0543 dl:692-692 gd:1
